,BaseDateTime,LAT,LON,SOG,COG,Heading,IMO,VesselType,Status,Length,Width,Draft
11413,2016-06-25 21:00:00,28.89236,-135.9484,18.3,-125.9,284.0,IMO9604172,73.0,under way using engine,335.0,46.0,10.3
11414,2016-06-25 22:00:00,40.41753,-133.23373,13.7,-109.6,302.0,IMO9400289,70.0,under way using engine,335.0,43.0,9.9
11415,2016-06-25 23:00:00,40.52395,-133.46212,13.7,-108.6,301.0,IMO9400289,70.0,under way using engine,335.0,43.0,9.9
11416,2016-06-26 00:00:00,40.64162,-133.73122,13.6,-110.6,302.0,IMO9400289,70.0,under way using engine,335.0,43.0,9.9
11417,2016-06-26 01:00:00,40.7541,-133.97485,13.3,-108.6,302.0,IMO9400289,70.0,under way using engine,335.0,43.0,9.9
11418,2016-06-26 02:00:00,29.21141,-137.65201,18.3,-127.5,282.0,IMO9604172,73.0,under way using engine,335.0,46.0,10.3
11419,2016-06-26 03:00:00,29.27188,-137.99523,18.7,-126.8,282.0,IMO9604172,73.0,under way using engine,335.0,46.0,10.3
11420,2016-06-26 04:00:00,41.09845,-134.7503,12.9,-111.6,301.0,IMO9400289,70.0,under way using engine,335.0,43.0,9.9
11421,2016-06-26 05:00:00,41.15092,-134.87395,13.3,-111.6,301.0,IMO9400289,70.0,under way using engine,335.0,43.0,9.9
11422,2016-06-26 06:00:00,41.30997,-135.23987,13.0,-108.6,303.0,IMO9400289,70.0,under way using engine,335.0,43.0,9.9
11441,2016-06-27 01:00:00,36.80302,-133.12299,13.0,123.1,122.0,IMO9384320,70.0,under way using engine,137.0,21.0,6.3
11442,2016-06-27 02:00:00,36.69174,-132.90656,13.0,121.6,123.0,IMO9384320,70.0,under way using engine,137.0,21.0,6.3
11443,2016-06-27 03:00:00,36.57269,-132.68644,12.9,125.0,124.0,IMO9384320,70.0,under way using engine,137.0,21.0,6.3
11444,2016-06-27 04:00:00,36.44671,-132.46599,12.8,125.0,124.0,IMO9384320,70.0,under way using engine,137.0,21.0,6.3
11445,2016-06-27 05:00:00,36.32466,-132.24921,12.8,123.9,124.0,IMO9384320,70.0,under way using engine,137.0,21.0,6.3
11446,2016-06-27 06:00:00,36.21046,-132.04105,12.7,125.3,124.0,IMO9384320,70.0,under way using engine,137.0,21.0,6.3
11447,2016-06-27 07:00:00,36.18979,-132.00332,12.6,123.6,124.0,IMO9384320,70.0,under way using engine,137.0,21.0,6.3
11496,2016-06-29 08:00:00,32.66603,-132.0053,17.3,-120.6,291.0,IMO9291133,70.0,under way using engine,199.0,32.0,7.8
11497,2016-06-29 09:00:00,32.75782,-132.33665,17.5,-122.6,290.0,IMO9291133,70.0,under way using engine,199.0,32.0,7.8
11498,2016-06-29 10:00:00,32.84468,-132.65238,17.4,-121.6,289.0,IMO9291133,70.0,under way using engine,199.0,32.0,7.8
11499,2016-06-29 11:00:00,32.92207,-132.9328,17.4,-122.6,289.0,IMO9291133,70.0,under way using engine,199.0,32.0,7.8
11500,2016-06-29 12:00:00,33.02742,-133.32617,17.5,-122.6,288.0,IMO9291133,70.0,under way using engine,199.0,32.0,7.8
11501,2016-06-29 13:00:00,33.10907,-133.63072,17.4,-121.6,291.0,IMO9291133,70.0,under way using engine,199.0,32.0,7.8
11502,2016-06-29 14:00:00,33.20133,-133.98172,17.8,-122.6,289.0,IMO9291133,70.0,under way using engine,199.0,32.0,7.8
11503,2016-06-29 15:00:00,33.27878,-134.28078,17.3,-122.6,289.0,IMO9291133,70.0,under way using engine,199.0,32.0,7.8
11504,2016-06-29 16:00:00,33.3686,-134.62723,17.1,-122.6,288.0,IMO9291133,70.0,under way using engine,199.0,32.0,7.8
11505,2016-06-29 17:00:00,33.4568,-134.96943,17.1,-123.6,286.0,IMO9291133,70.0,under way using engine,199.0,32.0,7.8
11506,2016-06-29 18:00:00,33.53648,-135.29208,13.6,-123.6,286.0,IMO9291133,70.0,under way using engine,199.0,32.0,7.8
11507,2016-06-29 19:00:00,33.60007,-135.5582,13.4,-122.6,287.0,IMO9291133,70.0,under way using engine,199.0,32.0,7.8
11508,2016-06-29 20:00:00,33.66623,-135.82117,13.5,-123.6,288.0,IMO9291133,70.0,under way using engine,199.0,32.0,7.8
11509,2016-06-29 21:00:00,33.72495,-136.05308,12.8,-124.6,285.0,IMO9291133,70.0,under way using engine,199.0,32.0,7.8
11510,2016-06-29 22:00:00,33.77245,-136.26797,13.2,-125.6,286.0,IMO9291133,70.0,under way using engine,199.0,32.0,7.8
11511,2016-06-29 23:00:00,33.84018,-136.55972,12.9,-123.6,289.0,IMO9291133,70.0,under way using engine,199.0,32.0,7.8
11512,2016-06-30 00:00:00,33.9119,-136.83192,13.4,-122.6,287.0,IMO9291133,70.0,under way using engine,199.0,32.0,7.8
11513,2016-06-30 01:00:00,33.97108,-137.08227,13.1,-127.6,284.0,IMO9291133,70.0,under way using engine,199.0,32.0,7.8
11514,2016-06-30 02:00:00,34.02488,-137.34455,13.4,-125.6,286.0,IMO9291133,70.0,under way using engine,199.0,32.0,7.8
11515,2016-06-30 03:00:00,34.08647,-137.59917,13.5,-122.6,288.0,IMO9291133,70.0,under way using engine,199.0,32.0,7.8
11516,2016-06-30 04:00:00,34.1498,-137.8389,13.2,-122.6,288.0,IMO9291133,70.0,under way using engine,199.0,32.0,7.8
11517,2016-06-30 05:00:00,34.18345,-137.9804,13.0,-127.6,282.0,IMO9291133,70.0,under way using engine,199.0,32.0,7.8
11518,2016-07-02 05:00:00,43.52517,-135.32426,10.5,-153.8,167.0,IMO9289087,71.0,under way using engine,325.0,43.0,9.6
11561,2016-07-04 00:00:00,37.73002,-137.78208,13.4,118.1,114.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11562,2016-07-04 01:00:00,37.62434,-137.52294,13.3,116.3,115.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11563,2016-07-04 02:00:00,37.53554,-137.29862,13.7,113.2,111.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11564,2016-07-04 03:00:00,37.43567,-137.02347,13.1,117.9,115.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11565,2016-07-04 04:00:00,37.33444,-136.77395,13.0,112.6,111.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11566,2016-07-04 05:00:00,37.25005,-136.53728,13.0,117.4,115.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11567,2016-07-04 06:00:00,37.15038,-136.27945,13.2,115.8,114.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11568,2016-07-04 07:00:00,37.05455,-136.0356,13.1,115.7,113.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11569,2016-07-04 08:00:00,36.95582,-135.78063,13.1,115.4,113.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11570,2016-07-04 09:00:00,36.88078,-135.5907,13.2,116.1,115.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11571,2016-07-04 10:00:00,36.77392,-135.31338,12.9,115.8,115.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11572,2016-07-04 11:00:00,36.71434,-135.1685,13.2,119.0,116.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11573,2016-07-04 12:00:00,36.58659,-134.84517,13.2,111.1,109.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11574,2016-07-04 13:00:00,36.48358,-134.57651,13.3,116.2,114.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11575,2016-07-04 14:00:00,36.38755,-134.3348,13.1,116.3,115.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11576,2016-07-04 15:00:00,36.28027,-134.06389,13.1,115.6,113.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11577,2016-07-04 16:00:00,36.19158,-133.83438,13.3,116.0,115.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11578,2016-07-04 17:00:00,36.0857,-133.57891,13.0,116.0,114.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11579,2016-07-04 18:00:00,36.04864,-133.48664,13.0,115.7,113.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11580,2016-07-04 19:00:00,35.90231,-133.09901,12.7,113.7,113.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11581,2016-07-04 20:00:00,35.83205,-132.90202,12.9,114.5,114.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11582,2016-07-04 21:00:00,35.76063,-132.74391,12.9,122.1,120.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11583,2016-07-04 22:00:00,35.62811,-132.41553,12.7,115.0,113.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11584,2016-07-04 23:00:00,35.55487,-132.21794,13.0,115.6,115.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11585,2016-07-05 00:00:00,35.46402,-132.00207,12.9,116.2,116.0,IMO9148611,70.0,under way using engine,289.0,45.0,9.4
11606,2016-07-05 21:00:00,54.27736,-133.66801,16.6,76.8,81.0,IMO9215646,79.0,under way using engine,278.0,40.0,10.7
11607,2016-07-05 22:00:00,54.34748,-132.8823,15.2,91.2,92.0,IMO9215646,79.0,under way using engine,278.0,40.0,10.7
11608,2016-07-05 23:00:00,54.33966,-132.43207,16.3,93.5,90.0,IMO9215646,79.0,under way using engine,278.0,40.0,10.7
11609,2016-07-06 00:00:00,54.33507,-132.02007,17.1,91.3,89.0,IMO9215646,79.0,under way using engine,278.0,40.0,10.7
11761,2016-07-12 08:00:00,36.42025,-132.05,12.4,-106.6,302.0,IMO9220706,70.0,under way using engine,186.0,32.0,11.8
11762,2016-07-12 09:00:00,36.54835,-132.29122,12.7,-107.6,303.0,IMO9220706,70.0,under way using engine,186.0,32.0,11.8
11763,2016-07-12 10:00:00,36.63155,-132.44933,12.6,-108.6,300.0,IMO9220706,70.0,under way using engine,186.0,32.0,11.8
11774,2016-07-12 21:00:00,54.3166,-133.19642,14.4,89.8,91.0,IMO9215634,79.0,under way using engine,278.0,40.0,10.0
11775,2016-07-12 22:00:00,54.31659,-132.92822,14.8,90.3,88.0,IMO9215634,79.0,under way using engine,278.0,40.0,10.0
11776,2016-07-12 23:00:00,54.3373,-132.66417,9.4,-138.6,268.0,IMO9215634,79.0,under way using engine,278.0,40.0,10.0
11777,2016-07-13 00:00:00,54.3165,-132.51854,9.5,90.6,90.0,IMO9215634,79.0,under way using engine,278.0,40.0,10.0
11778,2016-07-13 01:00:00,54.31257,-132.38234,6.5,28.9,37.0,IMO9215634,79.0,under way using engine,278.0,40.0,10.0
11779,2016-07-13 02:00:00,54.31667,-132.10894,10.1,89.4,90.0,IMO9215634,79.0,under way using engine,278.0,40.0,10.0
11813,2016-07-14 12:00:00,37.23914,-132.09006,20.6,-115.5,293.0,IMO9303522,71.0,under way using engine,332.0,42.0,11.8
11814,2016-07-14 13:00:00,37.3885,-132.5103,20.9,-115.8,293.0,IMO9303522,71.0,under way using engine,332.0,42.0,11.8
11815,2016-07-14 14:00:00,37.53348,-132.9189,20.8,-116.1,293.0,IMO9303522,71.0,under way using engine,332.0,42.0,11.8
11816,2016-07-14 15:00:00,37.67833,-133.32729,20.6,-113.9,293.0,IMO9303522,71.0,under way using engine,332.0,42.0,11.8
11817,2016-07-14 16:00:00,37.82148,-133.73274,20.7,-117.3,294.0,IMO9303522,71.0,under way using engine,332.0,42.0,11.8
11818,2016-07-14 17:00:00,37.84064,-133.7874,20.7,-115.6,294.0,IMO9303522,71.0,under way using engine,332.0,42.0,11.8
11846,2016-07-15 21:00:00,39.16355,-137.04585,19.2,120.0,119.0,IMO9347425,71.0,under way using engine,304.0,40.0,10.8
11847,2016-07-15 22:00:00,38.98622,-136.6717,19.6,121.0,119.0,IMO9347425,71.0,under way using engine,304.0,40.0,11.5
11848,2016-07-15 23:00:00,38.82732,-136.32602,19.7,119.0,119.0,IMO9347425,71.0,under way using engine,304.0,40.0,11.5
11849,2016-07-16 00:00:00,38.63668,-135.95082,19.8,121.0,121.0,IMO9347425,71.0,under way using engine,304.0,40.0,11.5
11850,2016-07-16 01:00:00,38.47587,-135.60835,20.1,121.0,121.0,IMO9347425,71.0,under way using engine,304.0,40.0,11.5
11851,2016-07-16 02:00:00,38.29682,-135.22625,20.1,120.0,121.0,IMO9347425,71.0,under way using engine,304.0,40.0,11.5
11852,2016-07-16 03:00:00,38.15263,-134.92315,19.8,121.0,121.0,IMO9347425,71.0,under way using engine,304.0,40.0,11.5
11853,2016-07-16 04:00:00,32.68438,-137.54033,12.3,102.4,101.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
11854,2016-07-16 05:00:00,37.77587,-134.17183,19.5,121.0,120.0,IMO9347425,71.0,under way using engine,304.0,40.0,11.5
11855,2016-07-16 06:00:00,37.61798,-133.8486,19.2,121.0,120.0,IMO9347425,71.0,under way using engine,304.0,40.0,11.5
11856,2016-07-16 07:00:00,37.44557,-133.49803,19.4,122.0,119.0,IMO9347425,71.0,under way using engine,304.0,40.0,11.5
11857,2016-07-16 08:00:00,37.25467,-133.12115,19.8,123.0,122.0,IMO9347425,71.0,under way using engine,304.0,40.0,11.5
11858,2016-07-16 09:00:00,32.46039,-136.36527,12.4,101.1,101.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
11859,2016-07-16 10:00:00,32.415,-136.11823,12.3,103.3,100.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
11860,2016-07-16 11:00:00,32.37285,-135.90203,12.4,103.6,100.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
11861,2016-07-16 12:00:00,32.32721,-135.64724,11.9,103.3,100.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
11862,2016-07-16 13:00:00,32.28662,-135.4186,12.4,101.4,100.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
11863,2016-07-16 14:00:00,32.24743,-135.19514,12.1,102.9,100.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
11864,2016-07-16 15:00:00,32.18395,-134.9405,12.3,112.1,109.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
11865,2016-07-16 16:00:00,32.11139,-134.71218,12.2,110.0,110.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
11866,2016-07-16 17:00:00,37.63362,-132.07675,14.3,-112.6,303.0,IMO9389394,71.0,under way using engine,261.0,32.0,10.2
11867,2016-07-16 18:00:00,37.70503,-132.25527,14.4,-114.6,299.0,IMO9389394,71.0,under way using engine,261.0,32.0,10.2
11868,2016-07-16 19:00:00,32.02052,-134.01527,12.4,103.8,100.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
11869,2016-07-16 20:00:00,31.98747,-133.78516,11.9,93.8,91.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
11870,2016-07-16 21:00:00,31.97793,-133.55181,11.8,91.7,91.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
11871,2016-07-16 22:00:00,31.96764,-133.30596,12.0,91.1,91.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
11872,2016-07-16 23:00:00,31.96263,-133.07279,11.7,91.1,90.0,IMO9466996,70.0,under way using engine,139.0,30.0,7.7
11873,2016-07-17 00:00:00,22.32831,-137.0791,14.1,35.8,35.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11874,2016-07-17 01:00:00,22.47213,-136.96233,13.8,37.3,35.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11875,2016-07-17 02:00:00,22.69062,-136.77976,13.6,41.0,35.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11876,2016-07-17 03:00:00,22.82357,-136.66741,13.6,37.8,32.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11877,2016-07-17 04:00:00,23.02345,-136.50883,13.9,35.2,37.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11878,2016-07-17 05:00:00,23.2378,-136.32859,13.3,38.3,39.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11879,2016-07-17 06:00:00,23.42968,-136.17246,13.4,34.8,38.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11880,2016-07-17 07:00:00,39.05085,-135.71437,14.6,-114.6,301.0,IMO9389394,71.0,under way using engine,261.0,32.0,10.2
11881,2016-07-17 08:00:00,23.77705,-135.87723,14.0,36.1,38.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11882,2016-07-17 09:00:00,23.96802,-135.72557,14.1,37.0,39.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11883,2016-07-17 10:00:00,24.13245,-135.58559,13.5,36.1,39.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11884,2016-07-17 11:00:00,24.3385,-135.40761,13.7,35.8,39.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11885,2016-07-17 12:00:00,24.51432,-135.26227,13.6,35.0,37.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11886,2016-07-17 13:00:00,24.67424,-135.13065,13.2,39.1,38.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11887,2016-07-17 14:00:00,24.88572,-134.95195,14.0,35.3,37.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11888,2016-07-17 15:00:00,25.05909,-134.80929,13.8,41.2,40.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11889,2016-07-17 16:00:00,25.25711,-134.63935,18.4,37.1,36.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11890,2016-07-17 17:00:00,25.4955,-134.43603,11.8,38.2,36.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11891,2016-07-17 18:00:00,25.63796,-134.31779,11.8,38.3,38.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11892,2016-07-17 19:00:00,25.78705,-134.19211,10.7,38.3,37.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11893,2016-07-17 20:00:00,25.94679,-134.05861,14.0,37.3,36.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11894,2016-07-17 21:00:00,26.14995,-133.88502,14.4,37.7,37.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11895,2016-07-17 22:00:00,26.33311,-133.72969,14.5,36.9,37.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11896,2016-07-17 23:00:00,26.50652,-133.58288,13.6,37.3,38.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11897,2016-07-18 00:00:00,26.7009,-133.41958,14.1,39.0,38.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11898,2016-07-18 01:00:00,26.89744,-133.25039,13.9,39.7,40.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11899,2016-07-18 02:00:00,27.07905,-133.09461,14.0,36.1,40.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11900,2016-07-18 03:00:00,27.26079,-132.93937,14.2,36.6,39.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11901,2016-07-18 04:00:00,27.45086,-132.77149,13.9,36.0,37.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11902,2016-07-18 05:00:00,27.59096,-132.65052,14.1,39.4,37.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11903,2016-07-18 06:00:00,27.80969,-132.4651,14.1,35.4,36.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11904,2016-07-18 07:00:00,27.99696,-132.30094,13.7,35.1,36.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11905,2016-07-18 08:00:00,28.1718,-132.15508,14.6,37.4,38.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
11906,2016-07-18 09:00:00,28.34556,-132.00176,14.3,39.3,39.0,IMO9419797,70.0,under way using engine,231.0,31.0,10.1
12052,2016-07-24 11:00:00,15.71522,-135.65953,12.0,134.0,135.0,IMO9598701,70.0,under way using engine,292.0,45.0,10.1
12053,2016-07-24 12:00:00,15.65378,-135.5982,12.0,132.0,134.0,IMO9598701,70.0,under way using engine,292.0,45.0,10.1
12054,2016-07-24 13:00:00,15.48923,-135.43968,12.3,136.0,134.0,IMO9598701,70.0,under way using engine,292.0,45.0,10.1
12056,2016-07-24 15:00:00,15.066,-135.01205,12.4,140.0,133.0,IMO9598701,70.0,under way using engine,292.0,45.0,10.1
12057,2016-07-24 16:00:00,14.9118,-134.86328,12.3,136.0,131.0,IMO9598701,70.0,under way using engine,292.0,45.0,10.1
12058,2016-07-24 17:00:00,14.77012,-134.72655,12.6,138.0,131.0,IMO9598701,70.0,under way using engine,292.0,45.0,10.1
12059,2016-07-24 18:00:00,14.66265,-134.57583,12.0,120.0,115.0,IMO9598701,70.0,under way using engine,292.0,45.0,10.1
12060,2016-07-24 19:00:00,14.5525,-134.37715,11.9,118.0,116.0,IMO9598701,70.0,under way using engine,292.0,45.0,10.1
12061,2016-07-24 20:00:00,14.44978,-134.18588,11.7,120.0,114.0,IMO9598701,70.0,under way using engine,292.0,45.0,10.1
12062,2016-07-24 21:00:00,14.36678,-134.00502,11.9,116.0,110.0,IMO9598701,70.0,under way using engine,292.0,45.0,10.1
12063,2016-07-24 22:00:00,14.29382,-133.83662,11.8,120.0,118.0,IMO9598701,70.0,under way using engine,292.0,45.0,10.1
12064,2016-07-24 23:00:00,14.18537,-133.66672,11.5,122.0,121.0,IMO9598701,70.0,under way using engine,292.0,45.0,10.1
12065,2016-07-25 00:00:00,14.08723,-133.48825,11.6,122.0,119.0,IMO9598701,70.0,under way using engine,292.0,45.0,10.1
12066,2016-07-25 01:00:00,13.99003,-133.31838,11.8,121.0,119.0,IMO9598701,70.0,under way using engine,292.0,45.0,10.1
12067,2016-07-25 02:00:00,13.88655,-133.1291,11.9,117.0,117.0,IMO9598701,70.0,under way using engine,292.0,45.0,10.1
12068,2016-07-25 03:00:00,13.80785,-132.99223,12.1,120.0,120.0,IMO9598701,70.0,under way using engine,292.0,45.0,10.1
12082,2016-07-25 17:00:00,32.68188,-137.6949,17.0,108.0,107.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
12083,2016-07-25 18:00:00,32.59407,-137.3843,16.9,108.0,107.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
12084,2016-07-25 19:00:00,32.5039,-137.06132,16.9,109.0,106.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
12085,2016-07-25 20:00:00,32.41577,-136.75352,16.6,105.0,104.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
12086,2016-07-25 21:00:00,32.32955,-136.46717,16.5,108.0,105.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
12087,2016-07-25 22:00:00,32.23613,-136.14315,15.9,108.0,107.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
12088,2016-07-25 23:00:00,32.15163,-135.85598,16.2,108.0,107.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
12089,2016-07-26 00:00:00,32.06083,-135.55852,16.4,108.0,107.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
12090,2016-07-26 01:00:00,31.96712,-135.24422,15.9,110.0,107.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
12091,2016-07-26 02:00:00,31.87937,-134.96188,16.0,108.0,107.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
12092,2016-07-26 03:00:00,31.78978,-134.66748,16.4,111.0,109.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
12093,2016-07-26 04:00:00,31.69002,-134.35408,15.7,111.0,108.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
12094,2016-07-26 05:00:00,31.61083,-134.09523,16.0,110.0,108.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
12095,2016-07-26 06:00:00,31.51005,-133.77752,16.4,110.0,108.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
12096,2016-07-26 07:00:00,31.41535,-133.48143,16.3,110.0,107.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
12097,2016-07-26 08:00:00,31.31402,-133.16835,15.9,111.0,108.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
12098,2016-07-26 09:00:00,31.22213,-132.8836,15.9,112.0,110.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
12099,2016-07-26 10:00:00,31.12927,-132.59717,16.2,110.0,109.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
12100,2016-07-26 11:00:00,31.03225,-132.31865,16.1,110.0,107.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
12101,2016-07-26 12:00:00,30.9322,-132.0082,16.7,112.0,110.0,IMO9291133,70.0,under way using engine,199.0,32.0,9.2
